q0_i,q1_i,q2_i,q3_i,wx_i,wy_i,wz_i,q0_f,q1_f,q2_f,q3_f,wx_f,wy_f,wz_f,phi_i,theta_i,psi_i,phi_f,theta_f,psi_f
0.086521,-0.807264,-0.246038,-0.529437,0.000000,0.000000,0.000000,0.295043,-0.104114,0.370868,-0.874395,0.000000,0.000000,0.000000,164.108285,-63.814033,43.833791,134.725442,177.892752,36.412528
0.408226,-0.592814,0.550393,-0.423073,0.000000,0.000000,0.000000,0.882613,0.336067,0.141804,-0.296556,0.000000,0.000000,0.000000,-108.007652,-2.994355,-87.925219,-145.249882,153.279360,151.355831
0.671727,0.150329,-0.725362,-0.005881,0.000000,0.000000,0.000000,0.522223,-0.103554,-0.827214,-0.179658,0.000000,0.000000,0.000000,114.853014,-76.586636,-103.047133,154.136298,-64.314774,-177.842004
0.538870,-0.400763,-0.151979,-0.725197,0.000000,0.000000,0.000000,0.393559,0.287322,0.668420,-0.561936,0.000000,0.000000,0.000000,161.514010,-131.835915,81.549603,-96.376525,58.107232,-173.674769
0.619387,0.735945,-0.200780,0.185557,0.000000,0.000000,0.000000,0.344432,0.451703,-0.820754,-0.060779,0.000000,0.000000,0.000000,-78.925612,-148.544145,175.585330,151.452399,-30.695826,-114.358825
0.017264,0.594125,-0.803865,-0.022775,0.000000,0.000000,0.000000,0.792800,0.216906,-0.491595,0.287671,0.000000,0.000000,0.000000,176.724912,-0.039693,-107.063678,8.226251,-64.724858,34.668653
0.589705,0.506800,-0.624736,0.071461,0.000000,0.000000,0.000000,-0.048741,-0.401335,-0.630304,0.662776,0.000000,0.000000,0.000000,120.062302,-54.022992,-69.138987,81.662881,143.598904,-33.250465
0.439502,0.459754,0.483515,-0.601396,0.000000,0.000000,0.000000,-0.238818,-0.702397,0.480798,-0.467374,0.000000,0.000000,0.000000,-58.279376,77.959498,-156.244168,14.236769,-117.599154,102.565522
0.209051,-0.779889,-0.260728,-0.529238,0.000000,0.000000,0.000000,0.487235,0.038083,-0.652387,-0.579261,0.000000,0.000000,0.000000,-171.909011,-69.148089,31.389999,79.575269,-36.271447,-130.378988
0.190635,0.327104,-0.578393,-0.722581,0.000000,0.000000,0.000000,-0.447733,-0.524054,0.005553,-0.724480,0.000000,0.000000,0.000000,83.059690,14.607340,-137.489152,45.663086,-49.845287,94.429655
0.432335,0.561337,-0.704025,-0.048333,0.000000,0.000000,0.000000,0.452811,-0.721654,-0.517320,0.080977,0.000000,0.000000,0.000000,-41.683959,-146.324575,90.277078,51.963991,-159.413472,-118.845797
0.047477,-0.856421,-0.227237,-0.461142,0.000000,0.000000,0.000000,-0.035457,-0.671432,-0.717299,-0.182768,0.000000,0.000000,0.000000,-12.676849,-125.763074,-143.768105,161.587911,-11.219389,95.607431
0.114377,0.759408,-0.089876,-0.634145,0.000000,0.000000,0.000000,-0.276675,0.829180,0.120830,-0.470437,0.000000,0.000000,0.000000,-59.487480,109.508797,122.527005,-125.227750,45.503475,41.096165
0.569906,0.362265,0.585774,0.448151,0.000000,0.000000,0.000000,0.230543,-0.426298,-0.230154,0.843889,0.000000,0.000000,0.000000,-93.128492,159.941857,-84.628031,-47.792157,37.833960,132.172685
0.310632,-0.739492,0.384231,0.457194,0.000000,0.000000,0.000000,0.239591,-0.686350,-0.216318,-0.651710,0.000000,0.000000,0.000000,-164.470520,66.190320,-44.754246,-127.290153,-86.618098,-15.079449
0.796864,0.288157,0.036124,0.529781,0.000000,0.000000,0.000000,0.681897,0.010553,0.090404,0.725763,0.000000,0.000000,0.000000,-149.100797,-165.655668,-116.749238,8.422536,6.198506,94.026654
0.187119,0.797103,-0.375940,-0.433916,0.000000,0.000000,0.000000,-0.401552,0.450441,-0.179447,-0.776954,0.000000,0.000000,0.000000,-48.456549,146.560263,114.102591,-8.893922,57.571241,120.444071
0.657469,-0.482156,-0.428187,0.389764,0.000000,0.000000,0.000000,0.236219,-0.255250,-0.936131,-0.052025,0.000000,0.000000,0.000000,99.868769,-169.211403,-109.597326,1.504083,-152.042037,-30.878019
0.749841,0.375717,-0.231009,-0.493163,0.000000,0.000000,0.000000,0.430682,0.678820,0.087317,-0.588296,0.000000,0.000000,0.000000,52.329349,1.383246,-65.985446,-97.465499,119.084300,127.004172
0.905044,0.225889,0.027241,-0.359342,0.000000,0.000000,0.000000,0.452448,-0.296460,-0.002605,0.841068,0.000000,0.000000,0.000000,-156.526443,167.780874,139.237365,-18.304196,29.757422,118.542568
0.505153,0.690723,0.106488,-0.506343,0.000000,0.000000,0.000000,0.553949,0.774846,0.080845,-0.293630,0.000000,0.000000,0.000000,87.755404,53.810631,-38.115054,104.772005,32.997629,-13.797945
0.324781,0.737596,-0.258582,0.532546,0.000000,0.000000,0.000000,0.075843,0.530709,-0.768265,-0.349807,0.000000,0.000000,0.000000,-42.561168,-107.527596,173.223545,140.277035,14.759127,-116.084652
0.577369,0.641042,-0.374630,0.339652,0.000000,0.000000,0.000000,0.468608,-0.224824,-0.848603,-0.098660,0.000000,0.000000,0.000000,-78.077278,-119.765924,169.778562,4.569088,-122.892894,-32.164667
0.227857,0.139147,-0.046983,-0.962555,0.000000,0.000000,0.000000,0.215128,0.042339,-0.191597,-0.956670,0.000000,0.000000,0.000000,9.134635,14.268230,-152.218362,22.631823,-0.081739,-154.669639
0.427485,0.521341,-0.627410,0.389636,0.000000,0.000000,0.000000,0.652842,0.355456,0.210452,-0.634947,0.000000,0.000000,0.000000,-172.562923,-70.507325,-105.811126,-163.361064,133.433228,98.793628
0.026786,0.647927,0.078277,0.757196,0.000000,0.000000,0.000000,-0.359368,0.703544,-0.544189,-0.282380,0.000000,0.000000,0.000000,45.974536,-77.693711,138.222819,18.810407,127.957971,113.802641
0.342146,-0.422301,0.585952,0.601048,0.000000,0.000000,0.000000,-0.055549,-0.579851,0.704566,-0.405307,0.000000,0.000000,0.000000,-84.041438,114.686314,11.547313,37.294693,-146.748786,67.400206
0.396540,-0.098357,0.507449,-0.758668,0.000000,0.000000,0.000000,0.086887,0.579697,0.744616,-0.319296,0.000000,0.000000,0.000000,118.772230,165.332657,46.480296,-154.365545,29.972506,111.167552
0.993302,-0.029546,0.097850,-0.053884,0.000000,0.000000,0.000000,0.526113,0.111077,-0.820226,0.195182,0.000000,0.000000,0.000000,-4.045208,11.023117,-6.600718,28.773800,-114.984205,-3.143194
0.011888,-0.114714,-0.892162,0.436745,0.000000,0.000000,0.000000,0.166287,0.537668,-0.566125,0.602300,0.000000,0.000000,0.000000,51.671942,175.469502,-12.459264,-113.537946,-56.715154,-131.902304
0.488030,-0.169336,0.007504,0.856210,0.000000,0.000000,0.000000,0.000998,0.844807,0.389422,0.366949,0.000000,0.000000,0.000000,170.813423,162.704578,-60.765331,-21.476432,-141.740463,-122.977435
0.619077,-0.051235,0.518107,0.587948,0.000000,0.000000,0.000000,-0.025287,-0.277017,-0.669492,0.688769,0.000000,0.000000,0.000000,50.006425,44.567055,108.684918,-93.145800,24.548297,158.316118
0.017220,-0.841890,0.349746,0.410611,0.000000,0.000000,0.000000,-0.189119,-0.141657,0.940653,0.243598,0.000000,0.000000,0.000000,158.696819,44.702433,-53.962948,-32.296753,-163.335028,21.984927
0.196303,-0.681610,-0.238518,-0.663312,0.000000,0.000000,0.000000,-0.174143,-0.703220,-0.681585,-0.102939,0.000000,0.000000,0.000000,-48.649491,-93.728762,-95.517830,-22.762243,174.686332,-92.860469
0.070278,0.738263,-0.002769,-0.670836,0.000000,0.000000,0.000000,0.305733,0.868427,-0.333987,-0.202028,0.000000,0.000000,0.000000,-50.034198,98.061707,135.451623,-42.317895,171.565889,134.658218
0.796752,-0.524483,0.149510,-0.260289,0.000000,0.000000,0.000000,0.742101,0.585231,-0.166134,0.281407,0.000000,0.000000,0.000000,113.914535,-178.006351,145.113791,71.469153,-35.166376,15.845675
0.479261,0.529215,0.524295,0.464064,0.000000,0.000000,0.000000,0.380977,-0.336746,0.833824,0.214934,0.000000,0.000000,0.000000,96.310349,0.651380,88.881520,-9.368616,128.731001,39.480012
0.486643,-0.816464,0.310100,0.020104,0.000000,0.000000,0.000000,0.475970,-0.118400,-0.388456,-0.780087,0.000000,0.000000,0.000000,-123.897195,19.550914,-31.103634,-143.641080,-146.322938,51.427256
0.446912,-0.409853,0.263804,0.750132,0.000000,0.000000,0.000000,0.052282,-0.790559,0.140363,0.593786,0.000000,0.000000,0.000000,3.210293,58.285900,120.219221,-16.192271,107.537021,147.962982
0.499255,-0.622213,-0.372984,-0.473791,0.000000,0.000000,0.000000,-0.024766,-0.566223,0.823473,0.025916,0.000000,0.000000,0.000000,-101.096566,-74.159796,-1.875410,-4.056098,-179.344603,69.048308
0.681178,0.217191,0.668942,-0.203326,0.000000,0.000000,0.000000,0.894672,0.039129,0.419132,-0.149530,0.000000,0.000000,0.000000,-114.129656,91.498385,-148.729772,-4.898535,49.611908,-21.241814
0.486203,0.724403,-0.361088,0.329336,0.000000,0.000000,0.000000,-0.366777,0.809557,-0.213601,-0.405545,0.000000,0.000000,0.000000,123.625209,-55.921308,-21.229438,46.294466,125.579270,175.232745
0.920212,-0.192019,-0.030579,0.339712,0.000000,0.000000,0.000000,-0.237729,0.190499,-0.219648,0.926795,0.000000,0.000000,0.000000,-22.037046,4.254388,39.696208,149.079142,-165.600951,32.775141
0.296018,0.171293,0.067117,-0.937298,0.000000,0.000000,0.000000,-0.033295,0.935419,-0.174981,-0.305391,0.000000,0.000000,0.000000,178.500498,158.848179,34.774379,-3.145798,144.338977,157.797106
0.191606,-0.635780,-0.222830,-0.713735,0.000000,0.000000,0.000000,-0.311715,-0.332523,-0.719881,-0.523483,0.000000,0.000000,0.000000,-141.100618,-96.808481,-4.755944,-74.994339,174.223094,-54.019557
0.080137,0.296196,0.635034,-0.708927,0.000000,0.000000,0.000000,-0.319586,-0.378607,0.620740,-0.607621,0.000000,0.000000,0.000000,-88.791068,31.449148,162.074635,83.616308,-121.034257,9.113431
0.162152,-0.753348,0.440276,-0.460794,0.000000,0.000000,0.000000,-0.536892,0.401966,0.190467,-0.716863,0.000000,0.000000,0.000000,51.195516,-146.530483,103.000203,130.613505,158.174077,-83.794842
0.346769,-0.268379,-0.717948,0.540624,0.000000,0.000000,0.000000,-0.616574,0.349050,-0.205065,0.675240,0.000000,0.000000,0.000000,-100.303129,-11.989952,128.989176,-46.459174,-12.621481,-89.765227
0.716586,0.679889,0.125910,0.091662,0.000000,0.000000,0.000000,0.060262,0.767018,-0.197481,0.607497,0.000000,0.000000,0.000000,-92.513938,176.800650,-162.359137,30.081341,-107.113457,128.677554
0.546650,-0.014669,0.223421,-0.806871,0.000000,0.000000,0.000000,-0.578413,-0.360917,0.524654,-0.509819,0.000000,0.000000,0.000000,157.288477,167.256048,65.665212,148.138393,-102.854550,-71.564842
0.003683,0.108306,-0.396371,-0.911672,0.000000,0.000000,0.000000,0.396535,0.892884,-0.037912,-0.209957,0.000000,0.000000,0.000000,47.528543,11.218961,-174.584517,129.523826,20.173663,-14.449144
0.461811,-0.674612,0.450149,-0.359160,0.000000,0.000000,0.000000,0.256975,-0.071734,-0.727549,-0.632053,0.000000,0.000000,0.000000,-108.434398,-3.946238,-70.272908,94.465517,-27.684463,-165.583692
0.304756,-0.019559,-0.125923,-0.943867,0.000000,0.000000,0.000000,-0.808831,0.036753,-0.493504,-0.317641,0.000000,0.000000,0.000000,-166.864149,-173.472921,35.036149,26.471156,55.252430,56.916830
0.465008,0.520752,-0.661473,-0.273931,0.000000,0.000000,0.000000,0.653818,0.120649,-0.628294,0.403997,0.000000,0.000000,0.000000,116.245155,-19.261464,-91.527821,-62.598094,-66.789423,107.107326
0.037285,0.850106,0.497512,-0.168561,0.000000,0.000000,0.000000,0.851678,0.479986,-0.174264,-0.117856,0.000000,0.000000,0.000000,6.330596,161.113853,-118.270713,60.871232,-10.585108,-21.987847
0.493530,0.744116,-0.130820,0.430821,0.000000,0.000000,0.000000,-0.017403,0.351153,0.914543,0.199998,0.000000,0.000000,0.000000,-77.166507,-129.620254,-158.804982,158.963681,-9.921110,139.836310
0.449870,0.072894,0.815724,-0.356228,0.000000,0.000000,0.000000,0.520988,0.361748,0.483532,0.603247,0.000000,0.000000,0.000000,56.486028,128.198571,19.025706,74.259144,3.863697,101.295270
0.715721,0.070089,0.573089,-0.392938,0.000000,0.000000,0.000000,0.737802,0.083508,-0.669809,-0.005527,0.000000,0.000000,0.000000,-46.402978,61.095309,-85.926326,-124.196866,-99.086965,130.538747
0.271644,0.849404,-0.452375,-0.008954,0.000000,0.000000,0.000000,-0.134457,0.819695,-0.205588,-0.517450,0.000000,0.000000,0.000000,-28.853656,-166.670044,127.366048,-178.974830,64.633770,-27.511370
0.459429,-0.051302,-0.833214,-0.303393,0.000000,0.000000,0.000000,0.616403,0.274689,-0.737810,0.015140,0.000000,0.000000,0.000000,-49.340802,-127.180506,18.652751,-52.851578,-113.379809,77.012033
0.623097,-0.527613,0.469996,0.335377,0.000000,0.000000,0.000000,-0.326156,-0.887381,0.188138,0.266049,0.000000,0.000000,0.000000,90.243757,110.014627,166.825485,-46.439015,159.546390,147.208013
0.569071,-0.345115,0.617701,0.418925,0.000000,0.000000,0.000000,0.780596,-0.590303,-0.186033,0.087200,0.000000,0.000000,0.000000,90.605835,82.833255,156.152438,-76.226094,-10.806061,21.234718
0.209893,-0.459463,-0.298087,0.809928,0.000000,0.000000,0.000000,0.568210,-0.068943,-0.357093,0.738152,0.000000,0.000000,0.000000,120.628130,141.747306,-51.423059,140.534433,-162.300398,-68.783083
0.033527,0.955137,0.089594,-0.280289,0.000000,0.000000,0.000000,0.466891,-0.010170,-0.507516,-0.724111,0.000000,0.000000,0.000000,-0.941890,147.218472,-169.559430,-123.743697,-150.748902,49.742709
0.089091,0.493170,-0.844632,-0.188265,0.000000,0.000000,0.000000,-0.111065,0.700595,0.455357,-0.538035,0.000000,0.000000,0.000000,-23.963545,177.983071,60.132117,-121.547034,40.748496,89.520758
0.274503,-0.479170,0.422655,0.718615,0.000000,0.000000,0.000000,-0.743250,-0.012735,0.632586,0.217377,0.000000,0.000000,0.000000,-118.052574,112.968821,1.545273,55.856197,-69.196153,-72.776463
0.603263,-0.086279,0.724876,-0.321223,0.000000,0.000000,0.000000,0.382009,-0.727267,-0.282890,-0.495102,0.000000,0.000000,0.000000,83.414733,124.999895,63.351386,51.662863,-110.564879,-174.575504
0.330350,0.690555,0.121348,-0.631884,0.000000,0.000000,0.000000,-0.072454,0.135569,0.976972,-0.147975,0.000000,0.000000,0.000000,86.821959,72.340391,-55.461365,18.082207,-174.177386,-16.727548
0.207073,-0.425424,0.702437,-0.531712,0.000000,0.000000,0.000000,-0.036780,0.545416,0.220281,-0.807864,0.000000,0.000000,0.000000,69.301835,-170.706366,55.970706,127.872082,120.112679,-36.683875
0.703222,0.292947,-0.473486,-0.442121,0.000000,0.000000,0.000000,0.358886,0.805809,0.001585,0.471032,0.000000,0.000000,0.000000,65.419094,-24.009945,-79.869055,-62.749827,-130.713080,-148.516769
0.507592,-0.598976,-0.407954,-0.465996,0.000000,0.000000,0.000000,0.180301,-0.676124,0.699274,-0.146163,0.000000,0.000000,0.000000,77.528521,-103.495375,-176.157879,26.672832,176.875210,88.812416
0.545396,0.286939,0.608845,0.499517,0.000000,0.000000,0.000000,-0.235660,0.852369,0.036742,0.465383,0.000000,0.000000,0.000000,84.177176,22.176513,105.047707,38.883499,-125.838243,164.475491
0.308054,-0.767533,-0.377738,0.416304,0.000000,0.000000,0.000000,0.625541,-0.266238,0.684395,0.263475,0.000000,0.000000,0.000000,-120.487992,23.974333,66.249456,-19.329599,94.775550,24.705380
0.538082,0.590766,0.063086,-0.597898,0.000000,0.000000,0.000000,0.269418,0.588715,-0.195425,0.736639,0.000000,0.000000,0.000000,-117.688302,129.255878,115.967822,7.247310,-76.567251,134.097946
0.900401,-0.240224,-0.194590,-0.306113,0.000000,0.000000,0.000000,0.283787,0.107827,-0.692349,0.654592,0.000000,0.000000,0.000000,-21.183347,-29.834020,-31.849758,91.223534,-147.715415,-15.239641
0.232425,-0.053226,0.026161,-0.970804,0.000000,0.000000,0.000000,0.824858,0.223079,0.285641,-0.433883,0.000000,0.000000,0.000000,-4.350196,-5.231681,-152.873058,9.255380,41.667529,-51.960985
0.384658,-0.663644,-0.549412,0.331304,0.000000,0.000000,0.000000,0.131099,-0.921222,-0.365379,0.025740,0.000000,0.000000,0.000000,61.012208,179.022257,-100.183113,-164.890994,-2.772904,42.901120
0.049564,0.290645,-0.955044,0.030984,0.000000,0.000000,0.000000,-0.229030,-0.253299,-0.900875,0.267974,0.000000,0.000000,0.000000,1.751519,-173.530005,33.753731,-153.982818,33.257912,156.485445
0.004103,0.673190,0.081839,0.734916,0.000000,0.000000,0.000000,-0.859704,0.094903,-0.146916,0.479914,0.000000,0.000000,0.000000,57.473211,-81.418202,128.846510,-17.953103,9.295058,-59.814722
0.433097,0.295687,-0.179003,0.832439,0.000000,0.000000,0.000000,0.517455,0.089712,-0.826458,-0.202878,0.000000,0.000000,0.000000,-3.150913,-40.340919,126.184117,131.749532,-54.975636,-141.376177
0.971729,0.107765,0.191914,0.085432,0.000000,0.000000,0.000000,0.285186,-0.047207,0.694175,0.659213,0.000000,0.000000,0.000000,-164.985756,159.233300,-167.184759,-92.049245,152.730496,-20.442955
0.698156,0.451546,-0.128069,-0.540632,0.000000,0.000000,0.000000,-0.372866,0.809550,-0.392789,-0.226532,0.000000,0.000000,0.000000,53.965072,18.024098,-66.273198,-145.493126,41.276450,-38.421215
0.170005,-0.738375,-0.650954,0.046475,0.000000,0.000000,0.000000,-0.289135,-0.673004,-0.271081,0.624485,0.000000,0.000000,0.000000,18.376350,-171.216654,-98.624398,-43.763905,94.195680,-177.057457
0.763554,0.323104,-0.082940,-0.552910,0.000000,0.000000,0.000000,0.363954,-0.336839,0.865704,0.068072,0.000000,0.000000,0.000000,-143.033758,166.665423,112.656611,9.950128,137.467256,46.402225
0.035699,-0.328104,-0.060094,-0.942052,0.000000,0.000000,0.000000,-0.054058,-0.700474,0.002514,-0.711623,0.000000,0.000000,0.000000,-173.411616,-141.503062,2.037538,75.501140,-85.725884,99.910523
0.137322,-0.830273,-0.333108,-0.425239,0.000000,0.000000,0.000000,-0.780007,-0.236673,-0.340715,0.468496,0.000000,0.000000,0.000000,174.742190,-52.903014,46.338939,-175.642939,131.124625,120.000088
0.437793,0.801629,0.324015,-0.246459,0.000000,0.000000,0.000000,0.107901,0.590696,0.212863,-0.770795,0.000000,0.000000,0.000000,-47.593744,137.246891,-155.570324,136.509452,106.952418,-16.976532
0.204542,0.768596,0.465930,-0.387725,0.000000,0.000000,0.000000,-0.616496,0.384414,0.548766,0.413539,0.000000,0.000000,0.000000,4.354834,128.129847,-115.432072,168.865766,-95.976685,122.328859
0.096452,0.957006,0.201733,0.184769,0.000000,0.000000,0.000000,0.431133,0.420431,0.295373,-0.741699,0.000000,0.000000,0.000000,-15.844923,-161.655207,-153.618675,-9.103787,61.444674,-125.080615
0.222372,0.507189,-0.353606,0.753839,0.000000,0.000000,0.000000,0.098243,0.866316,0.391943,-0.293641,0.000000,0.000000,0.000000,127.435434,-112.788413,3.467174,-175.757106,35.858330,50.059723
0.640705,-0.580460,0.138658,-0.483050,0.000000,0.000000,0.000000,0.855259,-0.209000,0.350391,0.319495,0.000000,0.000000,0.000000,108.146135,-157.473856,122.394615,168.674811,132.869992,-143.984851
0.033542,-0.199419,-0.564492,-0.800285,0.000000,0.000000,0.000000,0.414896,-0.279638,-0.788378,0.357944,0.000000,0.000000,0.000000,72.353449,-20.919244,169.423155,-116.637457,-27.000580,124.084267
0.333332,-0.324054,0.332416,0.820597,0.000000,0.000000,0.000000,0.329205,-0.453994,-0.528441,0.637388,0.000000,0.000000,0.000000,30.077282,48.889667,149.711329,91.724372,166.655193,-67.584310
0.719681,-0.078865,0.667171,0.175277,0.000000,0.000000,0.000000,0.822033,0.245746,-0.385425,0.339586,0.000000,0.000000,0.000000,-128.959299,98.904593,-108.190690,13.732314,-53.184379,37.992549
0.439878,0.875869,0.064242,0.187709,0.000000,0.000000,0.000000,-0.329801,0.785376,-0.446692,-0.273645,0.000000,0.000000,0.000000,124.322621,-15.801115,16.772821,23.382634,133.575456,130.883562
0.072806,-0.133438,-0.358429,-0.921098,0.000000,0.000000,0.000000,-0.477750,-0.019177,0.474524,-0.739063,0.000000,0.000000,0.000000,42.173026,-17.338155,-177.690454,128.785068,-151.200034,-51.728492
0.453725,0.075965,-0.874042,-0.156249,0.000000,0.000000,0.000000,0.354552,0.507483,-0.642075,0.452210,0.000000,0.000000,0.000000,147.620294,-50.300993,-154.540668,33.036864,-113.896981,54.799993
0.463820,0.435438,-0.151567,0.756500,0.000000,0.000000,0.000000,0.097952,-0.295673,0.293250,0.903873,0.000000,0.000000,0.000000,-163.103794,-126.925519,-71.510004,-144.135277,143.704396,-0.260178
0.669169,0.518054,0.022874,0.532268,0.000000,0.000000,0.000000,0.497625,0.198051,-0.322347,-0.780537,0.000000,0.000000,0.000000,57.218095,-31.390867,59.571431,44.456266,-0.667137,-115.234177
0.206869,0.736497,-0.162962,0.623074,0.000000,0.000000,0.000000,0.776365,-0.177852,0.423194,0.431894,0.000000,0.000000,0.000000,143.620470,-80.132692,5.944677,8.783536,54.167570,62.672745
0.107503,0.639116,0.092472,-0.755925,0.000000,0.000000,0.000000,0.815903,0.173327,0.471714,-0.285911,0.000000,0.000000,0.000000,179.175067,99.554016,15.490302,-178.483743,119.673702,142.258017
0.386151,-0.442328,-0.705213,-0.397377,0.000000,0.000000,0.000000,-0.388581,-0.298458,-0.291777,-0.821458,0.000000,0.000000,0.000000,-29.555687,-116.339738,-45.594294,-132.490224,-164.717158,-57.390378
0.602313,-0.191012,0.754134,0.178928,0.000000,0.000000,0.000000,-0.491238,-0.390037,0.637638,-0.447185,0.000000,0.000000,0.000000,169.295937,77.635239,-160.193844,-122.114440,-77.239321,-164.761209
0.396444,0.584005,-0.398696,0.585501,0.000000,0.000000,0.000000,0.605177,0.164843,0.580304,0.519456,0.000000,0.000000,0.000000,-90.617711,-89.780853,-157.805370,-108.735167,147.919108,-75.428243
0.381761,-0.166100,0.809440,0.414096,0.000000,0.000000,0.000000,-0.405548,-0.767472,0.495754,0.027292,0.000000,0.000000,0.000000,123.922835,49.076786,175.861373,135.869378,-21.113289,-57.081348
0.144176,0.566360,-0.212151,-0.783226,0.000000,0.000000,0.000000,0.153425,0.450586,0.686601,-0.549556,0.000000,0.000000,0.000000,-118.441987,124.309915,55.791222,60.488528,135.095425,-39.457149
0.546677,0.509073,0.038631,-0.663699,0.000000,0.000000,0.000000,0.119544,0.653266,0.617993,-0.420758,0.000000,0.000000,0.000000,-133.450715,134.112054,99.595019,-149.484949,44.225827,99.470161
0.319895,-0.836782,-0.209088,0.392103,0.000000,0.000000,0.000000,0.063064,-0.948220,-0.279078,0.137905,0.000000,0.000000,0.000000,55.100877,148.504130,-135.203786,-168.357389,13.081020,34.139603
0.304042,0.530737,0.669408,-0.421628,0.000000,0.000000,0.000000,0.091386,0.887818,-0.437887,-0.108087,0.000000,0.000000,0.000000,27.745574,121.284101,-60.999919,-14.984103,173.575732,126.647653
0.518359,0.413339,-0.513594,0.544680,0.000000,0.000000,0.000000,-0.613558,-0.353037,-0.603591,0.366863,0.000000,0.000000,0.000000,-45.050034,-79.335177,130.794569,156.389352,91.381062,95.183724
0.638942,-0.662217,0.372268,0.120989,0.000000,0.000000,0.000000,0.497242,0.186813,0.842776,0.087064,0.000000,0.000000,0.000000,-101.528135,39.490966,-26.010916,-34.143862,126.331954,-42.658249
0.425786,0.493183,-0.725407,0.221950,0.000000,0.000000,0.000000,0.346499,-0.098201,-0.871576,0.332642,0.000000,0.000000,0.000000,-10.304239,-123.210893,74.002144,50.264436,-147.406933,-28.475571
0.400917,-0.597921,-0.062733,-0.691246,0.000000,0.000000,0.000000,0.693332,-0.293765,-0.597936,0.274710,0.000000,0.000000,0.000000,-54.791617,-61.273240,-85.646062,-81.319440,-41.892604,79.628524
0.179046,0.011638,-0.649685,0.738727,0.000000,0.000000,0.000000,-0.583247,-0.398956,-0.582718,0.401369,0.000000,0.000000,0.000000,99.244253,-165.531881,-14.926443,-43.181477,89.799880,-112.113335
0.687525,0.110083,-0.693418,-0.185371,0.000000,0.000000,0.000000,0.926107,-0.317778,-0.192266,0.066154,0.000000,0.000000,0.000000,88.021901,-65.877347,-94.263156,139.702334,-161.695172,-165.062155
0.079028,-0.543868,-0.325120,-0.769584,0.000000,0.000000,0.000000,-0.401044,0.515705,0.232372,-0.720566,0.000000,0.000000,0.000000,-115.423994,-117.315785,-30.369785,115.691615,146.164113,-79.846823
0.056925,-0.475306,-0.287872,-0.829442,0.000000,0.000000,0.000000,-0.722432,-0.245842,-0.610714,0.211380,0.000000,0.000000,0.000000,47.912860,-55.210295,161.692746,36.073870,80.515901,-1.786427
0.404864,-0.524741,0.344314,-0.664966,0.000000,0.000000,0.000000,0.604331,-0.269087,-0.403664,-0.632006,0.000000,0.000000,0.000000,-76.484981,-24.775884,-97.687962,-160.734350,-124.103909,77.144385
0.130761,-0.325086,-0.897419,-0.268067,0.000000,0.000000,0.000000,0.270222,-0.045393,0.261118,-0.925601,0.000000,0.000000,0.000000,-25.726972,-155.858917,-34.233938,149.419807,176.727310,31.654626
0.048352,-0.320094,0.651629,0.685989,0.000000,0.000000,0.000000,0.421586,-0.638865,0.637539,-0.087529,0.000000,0.000000,0.000000,-86.409120,149.855842,23.934425,45.943505,154.803967,100.942679
0.366052,-0.166725,0.544818,-0.735787,0.000000,0.000000,0.000000,0.073776,0.474819,-0.351889,-0.803292,0.000000,0.000000,0.000000,110.791045,171.169322,46.801216,64.619755,45.309383,-139.932297
0.538320,0.003435,-0.841529,0.045037,0.000000,0.000000,0.000000,-0.018255,-0.728359,-0.167448,-0.664169,0.000000,0.000000,0.000000,9.824385,-114.996457,-5.800571,-64.816578,-105.972434,-102.952929
0.644681,0.038449,0.739996,-0.187921,0.000000,0.000000,0.000000,0.342155,0.593557,0.279446,-0.672703,0.000000,0.000000,0.000000,66.759897,104.402340,48.190476,-167.755582,98.189008,64.536816
0.410609,0.579567,-0.347644,0.612083,0.000000,0.000000,0.000000,0.739188,-0.418747,-0.071037,0.522691,0.000000,0.000000,0.000000,-149.781581,-95.744495,-95.156037,-47.325576,19.434608,61.946816
0.345424,0.591861,-0.268504,0.676970,0.000000,0.000000,0.000000,-0.043747,-0.632131,-0.368050,0.680468,0.000000,0.000000,0.000000,16.286061,-80.694362,112.073610,-98.940489,63.188024,115.895574
0.106153,-0.339254,0.348941,0.867109,0.000000,0.000000,0.000000,-0.507973,0.729006,-0.089844,0.449935,0.000000,0.000000,0.000000,-134.631125,138.515079,4.031451,84.503854,-145.616114,134.551754
0.465271,-0.034058,0.788130,0.401516,0.000000,0.000000,0.000000,0.168648,-0.951316,0.208541,0.151876,0.000000,0.000000,0.000000,-67.859579,130.470772,-29.533526,-163.980831,21.057481,-21.732623
0.202744,-0.667069,0.667909,0.260408,0.000000,0.000000,0.000000,0.495778,0.171866,0.440427,-0.728485,0.000000,0.000000,0.000000,174.350819,38.188403,-92.029056,139.560511,136.598079,51.797307
0.344321,-0.476665,0.627980,0.509780,0.000000,0.000000,0.000000,0.350010,-0.545482,0.757714,0.076230,0.000000,0.000000,0.000000,-52.072508,113.300814,38.754950,19.711291,142.151263,78.318044
0.396185,-0.581864,-0.351095,-0.617417,0.000000,0.000000,0.000000,0.501093,-0.727453,0.112787,0.454970,0.000000,0.000000,0.000000,-19.817539,-85.346078,-96.327857,-97.621095,50.802456,27.504791
